color,condition,customerReviewAverage,customerReviewCount,description,features,longDescription,manufacturer,modelNumber,name,regularPrice,salePrice,shortDescription,sku,type,upc
Deep Purple,New,4.7,207.0,,"[{'feature': '6.7-inch Super Retina XDR display&#185; featuring Always-On and ProMotion'}, {'feature': 'Dynamic Island, a magical new way to interact with iPhone'}, {'feature': '48MP Main camera for up to 4x greater resolution'}, {'feature': 'Cinematic mode now in 4K Dolby Vision up to 30 fps'}, {'feature': 'Action mode for smooth, steady, handheld videos'}, {'feature': 'Vital safety features&#8212;Emergency SOS via satellite&#178; and Crash Detection'}, {'feature': 'All-day battery life and up to 29 hours of video playback&#179;'}, {'feature': 'A16 Bionic, the ultimate smartphone chip. Superfast 5G cellular&#8308;'}, {'feature': 'Industry-leading durability features with Ceramic Shield and water resistance&#8309;'}, {'feature': 'iOS 16 offers even more ways to personalize, communicate, and share&#8310;'}, {'feature': '&#185;The display has rounded corners. When measured as a rectangle, the screen is 6.69 inches diagonally. Actual viewable area is less.'}, {'feature': '&#178;Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model.'}, {'feature': 'Connection and response times vary based on location, site conditions, and other factors. See apple.com/iphone-14 or apple.com/iphone-14-pro for more information.'}, {'feature': '&#179;Battery life varies by use and configuration; see apple.com/batteries for more information.'}, {'feature': '&#8308;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#8309;iPhone 14 Pro Max is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529 (maximum depth of 6 meters up to 30 minutes). Splash, water, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': 'Accessories are sold separately.'}]",iPhone 14 Pro Max. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. And get peace of mind with groundbreaking safety features.,Apple,MQ8W3LL/A,Apple - iPhone 14 Pro Max 256GB - Deep Purple (Verizon),1199.99,1199.99,,6487411,HardGood,400064874119
Deep Purple,New,4.9,29.0,,"[{'feature': '6.7-inch Super Retina XDR display&#185; featuring Always-On and ProMotion'}, {'feature': 'Dynamic Island, a magical new way to interact with iPhone'}, {'feature': '48MP Main camera for up to 4x greater resolution'}, {'feature': 'Cinematic mode now in 4K Dolby Vision up to 30 fps'}, {'feature': 'Action mode for smooth, steady, handheld videos'}, {'feature': 'Vital safety features&#8212;Emergency SOS via satellite&#178; and Crash Detection'}, {'feature': 'All-day battery life and up to 29 hours of video playback&#179;'}, {'feature': 'A16 Bionic, the ultimate smartphone chip. Superfast 5G cellular&#8308;'}, {'feature': 'Industry-leading durability features with Ceramic Shield and water resistance&#8309;'}, {'feature': 'iOS 16 offers even more ways to personalize, communicate, and share&#8310;'}, {'feature': '&#185;The display has rounded corners. When measured as a rectangle, the screen is 6.69 inches diagonally. Actual viewable area is less.'}, {'feature': '&#178;Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model.'}, {'feature': 'Connection and response times vary based on location, site conditions, and other factors. See apple.com/iphone-14 or apple.com/iphone-14-pro for more information.'}, {'feature': '&#179;Battery life varies by use and configuration; see apple.com/batteries for more information.'}, {'feature': '&#8308;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#8309;iPhone 14 Pro Max is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529 (maximum depth of 6 meters up to 30 minutes). Splash, water, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': 'Accessories are sold separately.'}]",iPhone 14 Pro Max. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. And get peace of mind with groundbreaking safety features.,Apple,MQ913LL/A,Apple - iPhone 14 Pro Max 512GB - Deep Purple (Verizon),1399.99,1399.99,,6487415,HardGood,400064874157
Deep Purple,New,4.6,24.0,,"[{'feature': '6.7-inch Super Retina XDR display&#185; featuring Always-On and ProMotion'}, {'feature': 'Dynamic Island, a magical new way to interact with iPhone'}, {'feature': '48MP Main camera for up to 4x greater resolution'}, {'feature': 'Cinematic mode now in 4K Dolby Vision up to 30 fps'}, {'feature': 'Action mode for smooth, steady, handheld videos'}, {'feature': 'Vital safety features&#8212;Emergency SOS via satellite&#178; and Crash Detection'}, {'feature': 'All-day battery life and up to 29 hours of video playback&#179;'}, {'feature': 'A16 Bionic, the ultimate smartphone chip. Superfast 5G cellular&#8308;'}, {'feature': 'Industry-leading durability features with Ceramic Shield and water resistance&#8309;'}, {'feature': 'iOS 16 offers even more ways to personalize, communicate, and share&#8310;'}, {'feature': '&#185;The display has rounded corners. When measured as a rectangle, the screen is 6.69 inches diagonally. Actual viewable area is less.'}, {'feature': '&#178;Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model.'}, {'feature': 'Connection and response times vary based on location, site conditions, and other factors. See apple.com/iphone-14 or apple.com/iphone-14-pro for more information.'}, {'feature': '&#179;Battery life varies by use and configuration; see apple.com/batteries for more information.'}, {'feature': '&#8308;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#8309;iPhone 14 Pro Max is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529 (maximum depth of 6 meters up to 30 minutes). Splash, water, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': 'Accessories are sold separately.'}]",iPhone 14 Pro Max. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. And get peace of mind with groundbreaking safety features.,Apple,MQ953LL/A,Apple - iPhone 14 Pro Max 1TB - Deep Purple (Verizon),1599.99,1599.99,,6487420,HardGood,400064874201
Deep Purple,New,4.7,149.0,,"[{'feature': '6.1-inch Super Retina XDR display&#185; featuring Always-On and ProMotion'}, {'feature': 'Dynamic Island, a magical new way to interact with iPhone'}, {'feature': '48MP Main camera for up to 4x greater resolution'}, {'feature': 'Cinematic mode now in 4K Dolby Vision up to 30 fps'}, {'feature': 'Action mode for smooth, steady, handheld videos'}, {'feature': 'Vital safety features&#8212;Emergency SOS via satellite&#178; and Crash Detection'}, {'feature': 'All-day battery life and up to 23 hours of video playback&#179;'}, {'feature': 'A16 Bionic, the ultimate smartphone chip. Superfast 5G cellular&#8308;'}, {'feature': 'Industry-leading durability features with Ceramic Shield and water resistance&#8309;'}, {'feature': 'iOS 16 offers even more ways to personalize, communicate, and share&#8310;'}, {'feature': '&#185;The display has rounded corners. When measured as a rectangle, the screen is 6.12 inches diagonally. Actual viewable area is less.'}, {'feature': '&#178;Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model.'}, {'feature': 'Connection and response times vary based on location, site conditions, and other factors. See apple.com/iphone-14 or apple.com/iphone-14-pro for more information.'}, {'feature': '&#179;Battery life varies by use and configuration; see apple.com/batteries for more information.'}, {'feature': '&#8308;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#8309;iPhone 14 Pro is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529 (maximum depth of 6 meters up to 30 minutes).'}, {'feature': 'Splash, water, and dust resistance are not permanent conditions. Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': 'Accessories are sold separately.'}]",iPhone 14 Pro. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. And get peace of mind with groundbreaking safety features.,Apple,MQ0E3LL/A,Apple - iPhone 14 Pro 128GB - Deep Purple (T-Mobile),999.99,999.99,,6487464,HardGood,400064874645
Deep Purple,New,4.8,101.0,,"[{'feature': '6.1-inch Super Retina XDR display&#185; featuring Always-On and ProMotion'}, {'feature': 'Dynamic Island, a magical new way to interact with iPhone'}, {'feature': '48MP Main camera for up to 4x greater resolution'}, {'feature': 'Cinematic mode now in 4K Dolby Vision up to 30 fps'}, {'feature': 'Action mode for smooth, steady, handheld videos'}, {'feature': 'Vital safety features&#8212;Emergency SOS via satellite&#178; and Crash Detection'}, {'feature': 'All-day battery life and up to 23 hours of video playback&#179;'}, {'feature': 'A16 Bionic, the ultimate smartphone chip. Superfast 5G cellular&#8308;'}, {'feature': 'Industry-leading durability features with Ceramic Shield and water resistance&#8309;'}, {'feature': 'iOS 16 offers even more ways to personalize, communicate, and share&#8310;'}, {'feature': '&#185;The display has rounded corners. When measured as a rectangle, the screen is 6.12 inches diagonally. Actual viewable area is less.'}, {'feature': '&#178;Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model.'}, {'feature': 'Connection and response times vary based on location, site conditions, and other factors. See apple.com/iphone-14 or apple.com/iphone-14-pro for more information.'}, {'feature': '&#179;Battery life varies by use and configuration; see apple.com/batteries for more information.'}, {'feature': '&#8308;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#8309;iPhone 14 Pro is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529 (maximum depth of 6 meters up to 30 minutes).'}, {'feature': 'Splash, water, and dust resistance are not permanent conditions. Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': 'Accessories are sold separately.'}]",iPhone 14 Pro. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. And get peace of mind with groundbreaking safety features.,Apple,MQ1D3LL/A,Apple - iPhone 14 Pro 256GB - Deep Purple (T-Mobile),1099.99,1099.99,,6487468,HardGood,400064874683
Deep Purple,New,4.6,11.0,,"[{'feature': '6.1-inch Super Retina XDR display&#185; featuring Always-On and ProMotion'}, {'feature': 'Dynamic Island, a magical new way to interact with iPhone'}, {'feature': '48MP Main camera for up to 4x greater resolution'}, {'feature': 'Cinematic mode now in 4K Dolby Vision up to 30 fps'}, {'feature': 'Action mode for smooth, steady, handheld videos'}, {'feature': 'Vital safety features&#8212;Emergency SOS via satellite&#178; and Crash Detection'}, {'feature': 'All-day battery life and up to 23 hours of video playback&#179;'}, {'feature': 'A16 Bionic, the ultimate smartphone chip. Superfast 5G cellular&#8308;'}, {'feature': 'Industry-leading durability features with Ceramic Shield and water resistance&#8309;'}, {'feature': 'iOS 16 offers even more ways to personalize, communicate, and share&#8310;'}, {'feature': '&#185;The display has rounded corners. When measured as a rectangle, the screen is 6.12 inches diagonally. Actual viewable area is less.'}, {'feature': '&#178;Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model.'}, {'feature': 'Connection and response times vary based on location, site conditions, and other factors. See apple.com/iphone-14 or apple.com/iphone-14-pro for more information.'}, {'feature': '&#179;Battery life varies by use and configuration; see apple.com/batteries for more information.'}, {'feature': '&#8308;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#8309;iPhone 14 Pro is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529 (maximum depth of 6 meters up to 30 minutes).'}, {'feature': 'Splash, water, and dust resistance are not permanent conditions. Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': 'Accessories are sold separately.'}]",iPhone 14 Pro. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. And get peace of mind with groundbreaking safety features.,Apple,MQ273LL/A,Apple - iPhone 14 Pro 512GB - Deep Purple (T-Mobile),1299.99,1299.99,,6487473,HardGood,400064874737
Deep Purple,New,5.0,3.0,,"[{'feature': '6.1-inch Super Retina XDR display&#185; featuring Always-On and ProMotion'}, {'feature': 'Dynamic Island, a magical new way to interact with iPhone'}, {'feature': '48MP Main camera for up to 4x greater resolution'}, {'feature': 'Cinematic mode now in 4K Dolby Vision up to 30 fps'}, {'feature': 'Action mode for smooth, steady, handheld videos'}, {'feature': 'Vital safety features&#8212;Emergency SOS via satellite&#178; and Crash Detection'}, {'feature': 'All-day battery life and up to 23 hours of video playback&#179;'}, {'feature': 'A16 Bionic, the ultimate smartphone chip. Superfast 5G cellular&#8308;'}, {'feature': 'Industry-leading durability features with Ceramic Shield and water resistance&#8309;'}, {'feature': 'iOS 16 offers even more ways to personalize, communicate, and share&#8310;'}, {'feature': '&#185;The display has rounded corners. When measured as a rectangle, the screen is 6.12 inches diagonally. Actual viewable area is less.'}, {'feature': '&#178;Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model.'}, {'feature': 'Connection and response times vary based on location, site conditions, and other factors. See apple.com/iphone-14 or apple.com/iphone-14-pro for more information.'}, {'feature': '&#179;Battery life varies by use and configuration; see apple.com/batteries for more information.'}, {'feature': '&#8308;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#8309;iPhone 14 Pro is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529 (maximum depth of 6 meters up to 30 minutes).'}, {'feature': 'Splash, water, and dust resistance are not permanent conditions. Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': 'Accessories are sold separately.'}]",iPhone 14 Pro. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. And get peace of mind with groundbreaking safety features.,Apple,MQ303LL/A,Apple - iPhone 14 Pro 1TB - Deep Purple (T-Mobile),1499.99,1499.99,,6487477,HardGood,400064874775
Deep Purple,New,4.7,172.0,,"[{'feature': '6.7-inch Super Retina XDR display&#185; featuring Always-On and ProMotion'}, {'feature': 'Dynamic Island, a magical new way to interact with iPhone'}, {'feature': '48MP Main camera for up to 4x greater resolution'}, {'feature': 'Cinematic mode now in 4K Dolby Vision up to 30 fps'}, {'feature': 'Action mode for smooth, steady, handheld videos'}, {'feature': 'Vital safety features&#8212;Emergency SOS via satellite&#178; and Crash Detection'}, {'feature': 'All-day battery life and up to 29 hours of video playback&#179;'}, {'feature': 'A16 Bionic, the ultimate smartphone chip. Superfast 5G cellular&#8308;'}, {'feature': 'Industry-leading durability features with Ceramic Shield and water resistance&#8309;'}, {'feature': 'iOS 16 offers even more ways to personalize, communicate, and share&#8310;'}, {'feature': '&#185;The display has rounded corners. When measured as a rectangle, the screen is 6.69 inches diagonally. Actual viewable area is less.'}, {'feature': '&#178;Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model.'}, {'feature': 'Connection and response times vary based on location, site conditions, and other factors. See apple.com/iphone-14 or apple.com/iphone-14-pro for more information.'}, {'feature': '&#179;Battery life varies by use and configuration; see apple.com/batteries for more information.'}, {'feature': '&#8308;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#8309;iPhone 14 Pro Max is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529 (maximum depth of 6 meters up to 30 minutes). Splash, water, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': 'Accessories are sold separately.'}]",iPhone 14 Pro Max. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. And get peace of mind with groundbreaking safety features.,Apple,MQ8R3LL/A,Apple - iPhone 14 Pro Max 128GB - Deep Purple (T-Mobile),1099.99,1099.99,,6487481,HardGood,400064874812
Deep Purple,New,4.7,184.0,,"[{'feature': '6.7-inch Super Retina XDR display&#185; featuring Always-On and ProMotion'}, {'feature': 'Dynamic Island, a magical new way to interact with iPhone'}, {'feature': '48MP Main camera for up to 4x greater resolution'}, {'feature': 'Cinematic mode now in 4K Dolby Vision up to 30 fps'}, {'feature': 'Action mode for smooth, steady, handheld videos'}, {'feature': 'Vital safety features&#8212;Emergency SOS via satellite&#178; and Crash Detection'}, {'feature': 'All-day battery life and up to 29 hours of video playback&#179;'}, {'feature': 'A16 Bionic, the ultimate smartphone chip. Superfast 5G cellular&#8308;'}, {'feature': 'Industry-leading durability features with Ceramic Shield and water resistance&#8309;'}, {'feature': 'iOS 16 offers even more ways to personalize, communicate, and share&#8310;'}, {'feature': '&#185;The display has rounded corners. When measured as a rectangle, the screen is 6.69 inches diagonally. Actual viewable area is less.'}, {'feature': '&#178;Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model.'}, {'feature': 'Connection and response times vary based on location, site conditions, and other factors. See apple.com/iphone-14 or apple.com/iphone-14-pro for more information.'}, {'feature': '&#179;Battery life varies by use and configuration; see apple.com/batteries for more information.'}, {'feature': '&#8308;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#8309;iPhone 14 Pro Max is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529 (maximum depth of 6 meters up to 30 minutes). Splash, water, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': 'Accessories are sold separately.'}]",iPhone 14 Pro Max. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. And get peace of mind with groundbreaking safety features.,Apple,MQ8W3LL/A,Apple - iPhone 14 Pro Max 256GB - Deep Purple (T-Mobile),1199.99,1199.99,,6487485,HardGood,400064874850
Deep Purple,New,4.6,17.0,,"[{'feature': '6.7-inch Super Retina XDR display&#185; featuring Always-On and ProMotion'}, {'feature': 'Dynamic Island, a magical new way to interact with iPhone'}, {'feature': '48MP Main camera for up to 4x greater resolution'}, {'feature': 'Cinematic mode now in 4K Dolby Vision up to 30 fps'}, {'feature': 'Action mode for smooth, steady, handheld videos'}, {'feature': 'Vital safety features&#8212;Emergency SOS via satellite&#178; and Crash Detection'}, {'feature': 'All-day battery life and up to 29 hours of video playback&#179;'}, {'feature': 'A16 Bionic, the ultimate smartphone chip. Superfast 5G cellular&#8308;'}, {'feature': 'Industry-leading durability features with Ceramic Shield and water resistance&#8309;'}, {'feature': 'iOS 16 offers even more ways to personalize, communicate, and share&#8310;'}, {'feature': '&#185;The display has rounded corners. When measured as a rectangle, the screen is 6.69 inches diagonally. Actual viewable area is less.'}, {'feature': '&#178;Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model.'}, {'feature': 'Connection and response times vary based on location, site conditions, and other factors. See apple.com/iphone-14 or apple.com/iphone-14-pro for more information.'}, {'feature': '&#179;Battery life varies by use and configuration; see apple.com/batteries for more information.'}, {'feature': '&#8308;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#8309;iPhone 14 Pro Max is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529 (maximum depth of 6 meters up to 30 minutes). Splash, water, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': 'Accessories are sold separately.'}]",iPhone 14 Pro Max. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. And get peace of mind with groundbreaking safety features.,Apple,MQ913LL/A,Apple - iPhone 14 Pro Max 512GB - Deep Purple (T-Mobile),1399.99,1399.99,,6487489,HardGood,400064874898
Deep Purple,New,4.4,13.0,,"[{'feature': '6.7-inch Super Retina XDR display&#185; featuring Always-On and ProMotion'}, {'feature': 'Dynamic Island, a magical new way to interact with iPhone'}, {'feature': '48MP Main camera for up to 4x greater resolution'}, {'feature': 'Cinematic mode now in 4K Dolby Vision up to 30 fps'}, {'feature': 'Action mode for smooth, steady, handheld videos'}, {'feature': 'Vital safety features&#8212;Emergency SOS via satellite&#178; and Crash Detection'}, {'feature': 'All-day battery life and up to 29 hours of video playback&#179;'}, {'feature': 'A16 Bionic, the ultimate smartphone chip. Superfast 5G cellular&#8308;'}, {'feature': 'Industry-leading durability features with Ceramic Shield and water resistance&#8309;'}, {'feature': 'iOS 16 offers even more ways to personalize, communicate, and share&#8310;'}, {'feature': '&#185;The display has rounded corners. When measured as a rectangle, the screen is 6.69 inches diagonally. Actual viewable area is less.'}, {'feature': '&#178;Emergency SOS via satellite is available in November 2022. Service is included for free for two years with the activation of any iPhone 14 model.'}, {'feature': 'Connection and response times vary based on location, site conditions, and other factors. See apple.com/iphone-14 or apple.com/iphone-14-pro for more information.'}, {'feature': '&#179;Battery life varies by use and configuration; see apple.com/batteries for more information.'}, {'feature': '&#8308;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#8309;iPhone 14 Pro Max is splash, water, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529 (maximum depth of 6 meters up to 30 minutes). Splash, water, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': 'Accessories are sold separately.'}]",iPhone 14 Pro Max. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. And get peace of mind with groundbreaking safety features.,Apple,MQ953LL/A,Apple - iPhone 14 Pro Max 1TB - Deep Purple (T-Mobile),1599.99,1599.99,,6487493,HardGood,400064874935
Gold,New,4.8,958.0,,"[{'feature': '5.8-inch Super Retina XDR OLED display&#179;'}, {'feature': 'Water and dust resistant (4 meters for up to 30 minutes, IP68)&#178;'}, {'feature': 'Triple-camera system with 12MP Ultra Wide, Wide, and Telephoto cameras; Night mode, Portrait mode, and 4K video up to 60fp'}, {'feature': '12MP TrueDepth front camera with Portrait mode, 4K video, and Slo-Mo'}, {'feature': 'Face ID for secure authentication and Apple Pay'}, {'feature': 'A13 Bionic chip with third-generation Neural Engine'}, {'feature': 'Fast charge with 18W adapter included'}, {'feature': 'Wireless charging&#8308;'}, {'feature': 'iOS 13 with Dark Mode, new tools for editing photos and video, and brand new privacy features'}, {'feature': '&#185;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#178;iPhone 11 Pro and iPhone 11 Pro Max are splash, water, and dust resistant and were tested under controlled laboratory conditions; iPhone 11 Pro and iPhone 11 Pro Max have a rating of IP68 under IEC standard 60529 (maximum depth of 4 meters up to 30 minutes).'}, {'feature': 'Splash, water, and dust resistance are not permanent conditions and resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#179;The display has rounded corners. When measured as a rectangle, the iPhone 11 Pro screen is 5.85 inches diagonally and the iPhone 11 Pro Max screen is 6.46 inches diagonally. Actual viewable area is less.'}, {'feature': '&#8308;Qi wireless chargers sold separately.'}]","Shoot amazing videos and photos with the Ultra Wide, Wide, and Telephoto cameras. Capture your best low-light photos with Night mode. Watch HDR movies and shows on the Super Retina XDR display&#8212;the brightest iPhone display yet. Experience unprecedented performance with A13 Bionic for gaming, augmented reality (AR), and photography. And get all-day battery life&#185; and a new level of water resistance.&#178; All in the first iPhone powerful enough to be called Pro.",Apple,MWCK2LL/A,Apple - iPhone 11 Pro 64GB - Gold (AT&T),899.99,899.99,,6341308,HardGood,400063413081
Gold,New,4.8,958.0,,"[{'feature': '5.8-inch Super Retina XDR OLED display&#179;'}, {'feature': 'Water and dust resistant (4 meters for up to 30 minutes, IP68)&#178;'}, {'feature': 'Triple-camera system with 12MP Ultra Wide, Wide, and Telephoto cameras; Night mode, Portrait mode, and 4K video up to 60fp'}, {'feature': '12MP TrueDepth front camera with Portrait mode, 4K video, and Slo-Mo'}, {'feature': 'Face ID for secure authentication and Apple Pay'}, {'feature': 'A13 Bionic chip with third-generation Neural Engine'}, {'feature': 'Fast charge with 18W adapter included'}, {'feature': 'Wireless charging&#8308;'}, {'feature': 'iOS 13 with Dark Mode, new tools for editing photos and video, and brand new privacy features'}, {'feature': '&#185;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#178;iPhone 11 Pro and iPhone 11 Pro Max are splash, water, and dust resistant and were tested under controlled laboratory conditions; iPhone 11 Pro and iPhone 11 Pro Max have a rating of IP68 under IEC standard 60529 (maximum depth of 4 meters up to 30 minutes).'}, {'feature': 'Splash, water, and dust resistance are not permanent conditions and resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#179;The display has rounded corners. When measured as a rectangle, the iPhone 11 Pro screen is 5.85 inches diagonally and the iPhone 11 Pro Max screen is 6.46 inches diagonally. Actual viewable area is less.'}, {'feature': '&#8308;Qi wireless chargers sold separately.'}]","Shoot amazing videos and photos with the Ultra Wide, Wide, and Telephoto cameras. Capture your best low-light photos with Night mode. Watch HDR movies and shows on the Super Retina XDR display&#8212;the brightest iPhone display yet. Experience unprecedented performance with A13 Bionic for gaming, augmented reality (AR), and photography. And get all-day battery life&#185; and a new level of water resistance.&#178; All in the first iPhone powerful enough to be called Pro.",Apple,MWCP2LL/A,Apple - iPhone 11 Pro 256GB - Gold (AT&T),1049.99,1049.99,,6341311,HardGood,400063413111
